Track_id,Artist,Title,Album,Genre,Style,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Time,Key,Camelot,Spotify_key,Spotify_mode,spotify_id
10103932_B,Laurent Garnier,From The Crypt To The Astrofloor,Tribute EP,Electronic,Techno,4,0.516,0.74,-9.376,0.0329,0.000161,0.853,0.1,0.0797,126.006,3,10:52,C♯/D♭ Major,3B,1,1,3aNO5AhIfAihIzjGgbo4Jk
14075446_A1,Matmatah,Anter-ouache / Ouache,La Ouache,Rock,"Indie Rock, Celtic",26,0.335,0.88,-5.786,0.0638,0.00219,0.537,0.412,0.338,145.985,4,3:34,A Major,11B,9,1,4Nxj3CCllWrD0q1uH391F1
14075446_A2,Matmatah,Emma,La Ouache,Rock,"Indie Rock, Celtic",43,0.331,0.852,-3.886,0.0467,0.0398,0.0,0.12,0.53,191.943,4,3:57,E Minor,9A,4,0,1XIuwgrZsB0FQpad2ZMVYa
14075446_A3,Matmatah,Lambé An Dro,La Ouache,Rock,"Indie Rock, Celtic",49,0.619,0.912,-4.381,0.144,0.00399,0.0,0.202,0.694,120.0,4,3:54,B Minor,10A,11,0,4TQxGBi80EZbm6COxwIcGR
14075446_A4,Matmatah,Troglodyte,La Ouache,Rock,"Indie Rock, Celtic",24,0.61,0.911,-3.857,0.0701,0.00583,1.57e-06,0.243,0.56,98.05,4,3:59,F Minor,4A,5,0,1VDj6ZGAQnnF0sHOAAj2tu
14075446_A5,Matmatah,Kerfautras,La Ouache,Rock,"Indie Rock, Celtic",21,0.524,0.97,-4.203,0.0638,0.0155,0.00476,0.346,0.394,97.995,4,3:08,C Major,8B,0,1,7fvmGgWLJrL0PKl7fyvbmD
14075446_A6,Matmatah,Dernière Journée En Mer,La Ouache,Rock,"Indie Rock, Celtic",26,0.312,0.613,-7.386,0.0322,0.15,0.0,0.115,0.333,149.948,3,4:11,E Minor,9A,4,0,5JXbFbY9oJFI5GgfXKCTAo
14075446_B1,Matmatah,La Fille Du Chat Noir,La Ouache,Rock,"Indie Rock, Celtic",39,0.511,0.818,-3.704,0.213,0.176,0.0,0.125,0.774,172.076,4,3:14,A Major,11B,9,1,5hc72sC84adO6T3aH0HyFd
14075446_B2,Matmatah,An Den Coz,La Ouache,Rock,"Indie Rock, Celtic",20,0.607,0.848,-5.197,0.0306,0.00454,0.0486,0.095,0.346,96.028,4,3:54,G Major,9B,7,1,7BHbQHlynh0Q6XHKnT5cON
14075446_B3,Matmatah,Derrière Ton Dos,La Ouache,Rock,"Indie Rock, Celtic",35,0.51,0.885,-4.266,0.0486,0.00228,3.65e-05,0.0844,0.805,140.048,4,4:01,F#/G♭ Minor,11A,6,0,4lhq8aVtANBhKdGzW41Rvj
14075446_B4,Matmatah,Les Moutons,La Ouache,Rock,"Indie Rock, Celtic",49,0.568,0.937,-4.346,0.141,0.543,0.0,0.213,0.835,164.928,4,3:48,C Major,8B,0,1,5qcHNtNeQWSEVTeIwBLwss
14075446_B5,Matmatah,La Complainte De Fanch,La Ouache,Rock,"Indie Rock, Celtic",21,0.682,0.76,-7.352,0.0347,0.188,0.0197,0.295,0.889,95.969,4,4:51,A Major,11B,9,1,0IfsQTw4MJBQ9bQDmR8Ldt
3891138_A1,Wax Tailor,Exordium,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",10,0.463,0.574,-9.621,0.137,0.737,0.291,0.324,0.473,100.515,3,2:30,C♯/D♭ Minor,12A,1,0,446IWjmraQH6xr0GoeiHel
3891138_A2,Wax Tailor,Dusty Rainbow,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",13,0.614,0.571,-7.138,0.0278,0.142,0.273,0.191,0.653,77.974,4,3:17,A#/B♭ Minor,3A,10,0,0GJ04LSyLkBRkdi3mIWa9D
3891138_A3,Wax Tailor,Like An Hourglass,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",15,0.406,0.687,-7.614,0.0452,0.613,0.884,0.657,0.185,80.479,4,0:50,G#/A♭ Minor,1A,8,0,7vskIcXvm7A7IBw8P1EbNJ
3891138_A4,Wax Tailor,Only Once,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",28,0.704,0.848,-5.881,0.0604,0.000671,0.0725,0.132,0.719,151.96,4,2:44,C♯/D♭ Minor,12A,1,0,59CZpFD5HHK3XHrNmTxfRR
3891138_A5,Wax Tailor,Heart Stop,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",37,0.714,0.694,-7.103,0.033,0.0772,0.167,0.368,0.843,100.008,4,2:55,C♯/D♭ Major,3B,1,1,501vYvlkLaN86fR7UZMDL6
3891138_B1,Wax Tailor,Something Began To Glow,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",0,0.797,0.432,-8.594,0.342,0.456,0.00601,0.13,0.665,168.145,4,0:22,C Major,8B,0,1,44QTKdB6cB45efM2qPogPQ
3891138_B2,Wax Tailor,No,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",23,0.594,0.76,-8.35,0.183,0.0113,0.342,0.262,0.723,195.921,4,2:59,C♯/D♭ Major,3B,1,1,6gnXFrNpO9e3IEKCjzVByj
3891138_B3,Wax Tailor,A Stop Motion Bloom,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",0,0.382,0.662,-11.394,0.183,0.816,0.0,0.835,0.785,99.194,3,0:18,C Major,8B,0,1,18JntfDvZSyDtrNUiTiz8V
3891138_B4,Wax Tailor,The Sound,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",11,0.791,0.903,-5.238,0.136,0.135,4.14e-06,0.29,0.707,103.993,4,3:10,G#/A♭ Minor,1A,8,0,771DKPb9zJO91PXaw77PSE
3891138_B5,Wax Tailor,In The Mirror,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",0,0.565,0.652,-10.874,0.311,0.796,0.0471,0.175,0.881,180.884,4,0:21,G Major,9B,7,1,3mErKNv1VP5cU63pko2DUi
3891138_C1,Wax Tailor,Not Alone,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",0,0.774,0.405,-14.888,0.651,0.948,8.91e-05,0.211,0.916,165.929,4,0:23,C Major,8B,0,1,3iqeqSL0HK12pbirUjQKz9
3891138_C2,Wax Tailor,Down In Flames,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",21,0.687,0.702,-7.777,0.0351,0.131,0.312,0.376,0.523,82.982,4,4:02,G Major,9B,7,1,5U3vAUE1lnxf1OvMHvCE0V
3891138_C3,Wax Tailor,Time To Go,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",30,0.669,0.786,-6.142,0.0882,0.204,0.0102,0.267,0.344,99.973,4,3:29,G Minor,6A,7,0,7ghxN2GcKeUxcHntKUJn9J
3891138_C4,Wax Tailor,Magic Numbers,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",22,0.866,0.756,-6.766,0.0524,0.0195,0.000433,0.0655,0.816,115.989,4,3:10,A#/B♭ Minor,3A,10,0,1FetzRXodhcqK9X8mUqgeV
3891138_D1,Wax Tailor,No Regret,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",11,0.671,0.926,-7.842,0.126,0.633,0.125,0.59,0.365,97.992,4,3:22,F#/G♭ Minor,11A,6,0,4GhbWpwxht4EMD7XtClfgW
3891138_D2,Wax Tailor,Phonovisions,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",33,0.587,0.76,-8.587,0.0699,0.275,0.44,0.682,0.363,76.002,4,4:11,E Minor,9A,4,0,2y418KzI4rH9qgvTRAqsth
3891138_D3,Wax Tailor,Into The Sky,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",0,0.724,0.767,-15.085,0.0308,0.929,0.951,0.419,0.979,89.975,4,0:21,D Major,10B,2,1,1uGvUSwekkHjcUBCOG4YcS
3891138_D4,Wax Tailor,My Window,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",12,0.772,0.869,-6.704,0.145,0.161,0.00282,0.427,0.681,90.035,4,3:43,B Minor,10A,11,0,0QcfZlkZkz1VA0P4HxlgHw
3891138_D5,Wax Tailor,From The Dark,Dusty Rainbow From The Dark,"Electronic, Hip Hop","Downtempo, Trip Hop",8,0.435,0.292,-11.921,0.0286,0.373,0.216,0.169,0.355,158.872,3,3:22,G#/A♭ Minor,1A,8,0,5adSGSxulMLqyFIeehFchR
17046777_A1,Wax Tailor,Fear Of A Blind Planet,The Shadow Of Their Suns,Electronic,Downtempo,18,0.54,0.486,-8.521,0.0327,0.134,0.407,0.825,0.372,139.965,4,3:45,G#/A♭ Minor,1A,8,0,46alGMW6YFy6kwjMweM0mA
17046777_A2,Wax Tailor,Never Forget,The Shadow Of Their Suns,Electronic,Downtempo,17,0.705,0.578,-7.771,0.0734,0.172,0.364,0.433,0.545,82.019,4,3:13,D Major,10B,2,1,6AT5UiEXpLE9xMk2Knv6id
17046777_A3,Wax Tailor,Just A Candle,The Shadow Of Their Suns,Electronic,Downtempo,27,0.363,0.397,-9.256,0.164,0.14,0.0566,0.156,0.183,78.005,4,4:18,F Major,7B,5,1,1E4YPjrXmMC1eDS4Kt9quN
17046777_B1,Wax Tailor,Everybody,The Shadow Of Their Suns,Electronic,Downtempo,20,0.658,0.634,-8.013,0.0677,0.413,5.72e-06,0.148,0.477,87.084,4,3:29,B Major,1B,11,1,2th49z0dtlexkqwzJOPUFv
17046777_B2,Wax Tailor,On The Air,The Shadow Of Their Suns,Electronic,Downtempo,10,0.655,0.521,-9.814,0.248,0.0543,0.0227,0.418,0.503,74.981,4,4:24,C♯/D♭ Minor,12A,1,0,2a3BGbJWGheYfRbC0T1Mbk
17046777_B3,Wax Tailor,Misery,The Shadow Of Their Suns,Electronic,Downtempo,16,0.477,0.547,-8.805,0.126,0.0132,0.0018,0.227,0.436,74.842,4,3:15,F Minor,4A,5,0,1Cpw7mGZkaXmwlkWRYm8Li
17046777_C1,Wax Tailor,Shining Underdog,The Shadow Of Their Suns,Electronic,Downtempo,18,0.688,0.391,-11.556,0.0646,0.718,0.244,0.202,0.456,84.978,4,3:26,A#/B♭ Minor,3A,10,0,0ylYpyWiNw2yOySrofpE95
17046777_C2,Wax Tailor,Déjà Vu,The Shadow Of Their Suns,Electronic,Downtempo,13,0.687,0.599,-10.054,0.171,0.389,0.821,0.265,0.67,136.022,4,4:06,A Minor,8A,9,0,1UO9Bhb83N4O2a862nKJnR
17046777_C3,Wax Tailor, Keep It Movin,The Shadow Of Their Suns,Electronic,Downtempo,20,0.778,0.619,-6.369,0.129,0.0591,8.53e-06,0.0906,0.59,102.031,4,2:58,F Minor,4A,5,0,0coeGTQnBl3iuJZonS0Oyt
17046777_D1,Wax Tailor,Like This,The Shadow Of Their Suns,Electronic,Downtempo,11,0.728,0.608,-7.842,0.0356,0.0625,0.104,0.392,0.465,90.023,4,3:22,F#/G♭ Minor,11A,6,0,4WngSv9tGDjwnjTmDz0D0N
17046777_D2,Wax Tailor,Paint It Black,The Shadow Of Their Suns,Electronic,Downtempo,0,0.663,0.209,-17.518,0.227,0.959,0.0142,0.122,0.851,98.025,4,0:29,A#/B♭ Major,6B,10,1,5c4jY5DrbKtgKaR41ZbGkS
17046777_D3,Wax Tailor,Dusk To Dusk,The Shadow Of Their Suns,Electronic,Downtempo,9,0.77,0.603,-8.5,0.289,0.138,0.000214,0.365,0.54,89.964,4,3:17,C♯/D♭ Major,3B,1,1,4W9clLQ4FXgx7rEeOPWUqv
17046777_D4,Wax Tailor,The Light,The Shadow Of Their Suns,Electronic,Downtempo,15,0.727,0.555,-7.912,0.0284,0.15,0.926,0.73,0.435,119.989,4,3:54,F Minor,4A,5,0,0dtH1oJ2o2S9j235BDxJKZ
7523998_A2,Wax Tailor,Que Sera,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",55,0.714,0.721,-5.049,0.0783,0.273,0.245,0.174,0.415,83.021,4,2:44,A Major,11B,9,1,6TSDRzJGwbK9cajVbtqlPV
7523998_A3,Wax Tailor,Ungodly Fruit,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",53,0.641,0.695,-4.572,0.0397,0.0798,0.632,0.185,0.724,169.985,4,3:00,E Minor,9A,4,0,0Ny30hfcHPaVkCBH4lsKhf
7523998_A4,Wax Tailor,Between Fellows,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",0,0.632,0.557,-5.478,0.134,0.657,0.174,0.124,0.658,167.821,4,0:28,D Major,10B,2,1,7xIiv2m2loe7HTWQCbvvCO
7523998_A5,Wax Tailor,Hypnosis Theme,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",26,0.677,0.724,-6.737,0.0783,0.011,0.148,0.782,0.568,144.037,4,4:53,C Major,8B,0,1,3N5qp0D9xRwpvdMagKkWnX
7523998_B1,Wax Tailor,Damn That Music Made My Day,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",18,0.841,0.729,-7.217,0.281,0.0884,0.000189,0.339,0.894,95.455,4,0:50,C♯/D♭ Major,3B,1,1,57K0TntzHNzmscmx86bQqy
7523998_B3,Wax Tailor,Birth Of A Struggle,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",16,0.301,0.453,-14.572,0.178,0.758,0.0629,0.602,0.158,143.519,1,0:59,B Minor,10A,11,0,5jlF99dD81mjxfohyr7Dl2
7523998_B4,Wax Tailor,Am I Free,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",22,0.699,0.523,-7.613,0.0492,0.69,0.803,0.102,0.191,136.025,4,6:01,A#/B♭ Minor,3A,10,0,1xVcKUOcCnOYXolH7jVeC5
7523998_C1,Wax Tailor,Ringing Score,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",0,0.366,0.701,-11.922,0.875,0.636,4.37e-05,0.835,0.12,167.662,3,0:17,G#/A♭ Major,4B,8,1,49KlT5ofeqyu8rSRBwlTru
7523998_C3,Wax Tailor,Our Dance,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",34,0.597,0.537,-5.701,0.0564,0.14,8.78e-05,0.189,0.5,77.976,4,4:24,D Major,10B,2,1,0YOtJI3iusMVu4qKclgdhI
7523998_C4,Wax Tailor,Stay Tuned,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",14,0.49,0.679,-7.355,0.0488,0.954,0.000127,0.589,0.855,163.866,4,0:35,D Major,10B,2,1,7FvcbytN2jZZatuz7E2rOJ
7523998_C5,Wax Tailor,Walk The Line,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",18,0.487,0.859,-4.2,0.354,0.246,0.0,0.222,0.737,174.42,4,4:28,E Major,12B,4,1,2lTt5zL0iF7N6NpEmZqwfG
7523998_D3,Wax Tailor,How I Feel,Tales Of The Forgotten Melodies,"Electronic, Hip Hop","Trip Hop, Downtempo",43,0.593,0.499,-6.414,0.0311,0.0736,0.00149,0.109,0.393,83.04,4,4:18,F Minor,4A,5,0,6e23iwBbSsp53jaAvEC4kR
7524121_A1,Wax Tailor,Once Upon A Past,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",21,0.62,0.655,-7.575,0.043,0.138,0.118,0.336,0.259,81.996,4,4:47,D Minor,7A,2,0,0vaEKSrw33BL55GVTg8BV8
7524121_A2,Wax Tailor,The Way We Lived,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",22,0.747,0.793,-3.682,0.0343,0.146,0.0161,0.163,0.744,97.959,4,3:41,C♯/D♭ Minor,12A,1,0,0FJrfqRP9qXf4Ku9U7GEQH
7524121_A3,Wax Tailor,The Games You Play,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",40,0.645,0.647,-5.258,0.114,0.0467,0.0024,0.353,0.733,82.947,4,4:13,G Major,9B,7,1,317hzKKJz7tad0fzi94Njy
7524121_B1,Wax Tailor,The Tune,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",18,0.821,0.902,-5.021,0.178,0.00637,1.01e-05,0.12,0.532,96.972,4,2:57,F#/G♭ Minor,11A,6,0,4LRTyR3pCG5rioyFPJLhP6
7524121_B2,Wax Tailor,The Man With No Soul,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",25,0.571,0.425,-5.473,0.0328,0.32,0.00176,0.565,0.556,87.962,4,3:34,G Minor,6A,7,0,7fgefWy83XGxfqKWa8Cs57
7524121_B3,Wax Tailor,Radio Broadcast,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",11,0.747,0.639,-8.869,0.519,0.652,0.00777,0.167,0.863,73.999,4,0:54,C Minor,5A,0,0,3P76PMA2ThZx9zVKtmVkAO
7524121_B4,Wax Tailor,Positively Inclined,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",40,0.8,0.811,-6.303,0.0845,0.463,9.3e-06,0.277,0.718,102.452,4,3:39,D Minor,7A,2,0,1Pcb0UUgHmTNQq2rojSq78
7524121_C2,Wax Tailor,House Of Wax,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",14,0.837,0.749,-4.262,0.278,0.161,0.0,0.306,0.874,99.996,4,2:57,B Major,1B,11,1,7ajfQUR3GfiSir7Dnk57kA
7524121_C3,Wax Tailor,Beyond Words,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",10,0.39,0.29,-13.505,0.035,0.956,0.185,0.137,0.0856,77.386,4,1:01,G Minor,6A,7,0,0ir3QsdpQ2ZOJzaUQ4kFiJ
7524121_C4,Wax Tailor,To Dry Up,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",17,0.62,0.499,-6.079,0.036,0.258,0.331,0.241,0.241,119.938,4,4:07,G#/A♭ Major,4B,8,1,3Kb4rhbRje0Yhtrwg9brut
7524121_D1,Wax Tailor,We Be,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",15,0.703,0.769,-6.702,0.184,0.184,0.0626,0.186,0.502,174.04,4,5:08,E Minor,9A,4,0,63wbVzVSj2zFqhxH7yEqlG
7524121_D2,Wax Tailor,That Case,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",26,0.686,0.818,-6.685,0.383,0.61,0.0573,0.179,0.911,72.886,4,0:30,D Minor,7A,2,0,4AHjWLcRexpFVQXh5SRQKv
7524121_D3,Wax Tailor,There Is Danger,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",25,0.748,0.821,-5.133,0.0331,0.0715,0.0111,0.108,0.684,100.024,4,3:31,A Minor,8A,9,0,5uxxNw18bq6nPHs1ka4yGL
7524121_D4,Wax Tailor,Alien In My Belly,Hope & Sorrow,"Electronic, Hip Hop","Downtempo, Hip Hop",11,0.616,0.45,-5.547,0.0342,0.0127,0.145,0.276,0.0816,120.008,4,3:44,A#/B♭ Major,6B,10,1,65KBPkw9OnS56zwUODSw9y
4394262_A1,Woodkid,The Golden Age,The Golden Age,Rock,,33,0.545,0.752,-6.745,0.0362,0.725,0.137,0.138,0.232,132.031,4,3:44,D Major,10B,2,1,5x6XRnn3aIUao8vzSvfBPx
4394262_A2,Woodkid,Run Boy Run,The Golden Age,Rock,,51,0.505,0.959,-5.265,0.102,0.0841,0.000653,0.135,0.343,134.011,4,3:33,F Minor,4A,5,0,5yrlYkRg9QBnMZsrTbHLV9
4394262_A3,Woodkid,The Great Escape,The Golden Age,Rock,,23,0.537,0.915,-5.523,0.0701,0.406,0.00505,0.141,0.416,161.002,4,3:15,D Major,10B,2,1,1JRp5NyI6NOqpKmtaVVCGB
4394262_A4,Woodkid,Boat Song,The Golden Age,Rock,,22,0.404,0.304,-11.244,0.0325,0.957,0.00886,0.0935,0.071,73.971,4,4:30,C Major,8B,0,1,3nowisBpRXgEdp8c899vPo
4394262_A5,Woodkid,I Love You,The Golden Age,Rock,,40,0.542,0.814,-4.759,0.0386,0.0532,0.000493,0.0852,0.525,145.998,4,3:50,F Minor,4A,5,0,4wZh0hdvtO7GaIDYWnp1kN
4394262_A6,Woodkid,The Shore,The Golden Age,Rock,,19,0.398,0.34,-8.539,0.025,0.956,0.361,0.108,0.038,85.3,4,4:13,A Major,11B,9,1,0TKF4h5gLNQkgzBHFSXt1h
4394262_B1,Woodkid,Ghost Lights,The Golden Age,Rock,,25,0.525,0.887,-5.072,0.0529,0.179,0.356,0.141,0.26,124.022,4,3:40,F Minor,4A,5,0,7G9dr9EMwui07pLkCSYQ7S
4394262_B2,Woodkid,Shadows,The Golden Age,Rock,,18,0.265,0.372,-9.148,0.0323,0.571,0.0532,0.128,0.0347,89.276,1,2:04,D#/E♭ Major,5B,3,1,36eGmeNvTnS4Fl08nC0Ccc
4394262_B3,Woodkid,Stabat Mater,The Golden Age,Rock,,20,0.265,0.524,-6.735,0.0345,0.367,5.9e-05,0.0586,0.171,81.075,4,2:49,D Major,10B,2,1,0n2WV3i7mN8CtquQR9IE0H
4394262_B4,Woodkid,Conquest Of Spaces,The Golden Age,Rock,,28,0.395,0.74,-6.66,0.0447,0.338,2.68e-05,0.111,0.225,124.974,4,4:29,C♯/D♭ Major,3B,1,1,2El8r0p2tEY3BUbbeWgWrE
4394262_B5,Woodkid,Falling,The Golden Age,Rock,,14,0.181,0.5,-12.791,0.0528,0.358,0.57,0.107,0.127,43.239,4,0:43,F#/G♭ Major,2B,6,1,3gtlJQEg4H5ekJEr7ajmgn
4394262_B6,Woodkid,Where I Live,The Golden Age,Rock,,18,0.44,0.429,-8.336,0.0271,0.9,0.0906,0.101,0.185,78.038,4,4:24,A#/B♭ Minor,3A,10,0,7cvQhcv4jdn7FvGKNZ8bnp
4394262_B7,Woodkid,Iron,The Golden Age,Rock,,56,0.642,0.725,-5.804,0.0496,0.279,0.868,0.117,0.493,130.069,4,3:07,G#/A♭ Major,4B,8,1,0j1VVFif10Ib9s3U59adli
4394262_B8,Woodkid,The Other Side,The Golden Age,Rock,,22,0.45,0.605,-9.517,0.0498,0.552,0.179,0.19,0.277,157.973,4,3:41,G Minor,6A,7,0,6Z8MsB2KWCUa9MAjKlRftG
12821971_A1,Oktober Lieber,Visions,In Human,Electronic,Darkwave,2,0.395,0.75,-8.479,0.034,1.51e-05,0.867,0.0968,0.0398,180.024,4,5:21,C♯/D♭ Major,3B,1,1,34N9A0RFOdHflpYaLrHCQ2
12821971_A3,Oktober Lieber,Her Morphology,In Human,Electronic,Darkwave,2,0.575,0.966,-7.1,0.0436,0.0132,0.913,0.0729,0.664,159.992,4,6:20,G#/A♭ Major,4B,8,1,2sLJy0Wt7ar26lB3YcAIi0
12821971_B1,Oktober Lieber,Computer Model,In Human,Electronic,Darkwave,1,0.787,0.727,-11.383,0.0729,0.0005,0.878,0.0474,0.406,134.011,4,4:22,A#/B♭ Minor,3A,10,0,6B4Wu6P6FnsbJG0qWAAj01
12821971_B2,Oktober Lieber,Freiheit,In Human,Electronic,Darkwave,0,0.739,0.973,-9.926,0.0598,0.00113,0.672,0.0948,0.426,118.016,4,5:23,E Minor,9A,4,0,45Jzp5m32EGj7G2jRotMvP
12821971_B3,Oktober Lieber,Temple House,In Human,Electronic,Darkwave,1,0.629,0.691,-8.744,0.0372,0.00037,0.864,0.104,0.29,124.992,4,5:17,B Major,1B,11,1,7p29xpsvDvCDXNAjrkVGQS
14121636_A1,Amelie Lens,Helium,Little Robot,Electronic,Techno,21,0.712,0.754,-9.298,0.0609,0.109,0.912,0.108,0.411,133.001,4,5:53,B Minor,10A,11,0,20dEXl4zXRbhzE8onodKik
14121636_A2,Amelie Lens,Man Over Machine,Little Robot,Electronic,Techno,25,0.695,0.809,-10.565,0.0536,0.152,0.938,0.174,0.327,132.006,4,6:23,G Major,9B,7,1,5t0ofvbIgDJVioMnn8w3N5
14121636_B1,Amelie Lens,Little Robot,Little Robot,Electronic,Techno,27,0.606,0.867,-8.57,0.0559,0.000156,0.834,0.0847,0.033,131.985,4,6:03,A#/B♭ Minor,3A,10,0,5e0cpLRbShZxK2w3LOR5Zb
14121636_B2,Amelie Lens,Storm,Little Robot,Electronic,Techno,22,0.731,0.872,-9.46,0.0692,0.0867,0.91,0.111,0.0368,130.992,4,7:09,C♯/D♭ Major,3B,1,1,2IM2utL5oxwpN3kli1CiA9
14312467_A1,AIROD,Rave Cycle,Rave Cycle EP,Electronic,"Acid, Techno",17,0.711,0.836,-9.417,0.0535,0.000261,0.723,0.0823,0.241,129.992,4,5:28,C♯/D♭ Major,3B,1,1,1qhCLSxxBuvAYvdQ3qe832
14312467_A2,AIROD,Fallen Angels,Rave Cycle EP,Electronic,"Acid, Techno",13,0.679,0.703,-8.885,0.049,0.00431,0.846,0.108,0.217,136.978,4,5:13,F#/G♭ Minor,11A,6,0,0bPMaOKCCMvq5XIsPMFRIw
14312467_B1,AIROD,Bloodshed,Rave Cycle EP,Electronic,"Acid, Techno",10,0.687,0.83,-8.269,0.0868,0.000724,0.928,0.45,0.236,134.987,4,5:19,B Minor,10A,11,0,0gDYd1pqiWH6ZCfCbX3ip4
14312467_B2,AIROD,Fury,Rave Cycle EP,Electronic,"Acid, Techno",15,0.712,0.905,-7.422,0.0387,0.00014,0.939,0.073,0.157,134.988,4,5:19,B Minor,10A,11,0,6aDfU8P479pHb59KMN1Mmv
3095926_A2,Canned Heat,Bullfrog Blues,Canned Heat,"Rock, Blues",Blues Rock,40,0.57,0.464,-12.776,0.0454,0.0228,0.000225,0.0898,0.924,152.183,4,2:20,A Minor,8A,9,0,3xvCFEGjWycuWkgtvnLOI8
3095926_A5,Canned Heat,Catfish Blues,Canned Heat,"Rock, Blues",Blues Rock,17,0.562,0.429,-14.515,0.0358,0.000742,0.045,0.137,0.643,117.022,4,6:48,B Minor,10A,11,0,7udLxvfJKGFiNEBguEQ3AN
3095926_B1,Canned Heat,Dust My Broom,Canned Heat,"Rock, Blues",Blues Rock,22,0.648,0.411,-13.434,0.0434,0.237,0.000319,0.0918,0.743,125.184,4,3:18,G Major,9B,7,1,22mKhNXQKe2lneXkl2yO5i
3095926_B2,Canned Heat,Help Me,Canned Heat,"Rock, Blues",Blues Rock,34,0.783,0.383,-11.982,0.0734,0.843,0.146,0.131,0.813,123.034,4,3:12,C♯/D♭ Minor,12A,1,0,6U7gN4xpuuNFKJhE0WImuw
3095926_B3,Canned Heat,Big Road Blues,Canned Heat,"Rock, Blues",Blues Rock,15,0.588,0.629,-12.618,0.03,0.112,3.09e-06,0.0566,0.967,148.996,4,3:15,D Major,10B,2,1,1EhF1Qr6ceoPue1yhNdR89
3095926_B4,Canned Heat,The Story Of My Life,Canned Heat,"Rock, Blues",Blues Rock,13,0.502,0.285,-12.822,0.071,0.265,0.00122,0.0697,0.564,174.263,3,3:43,C Major,8B,0,1,0snzxZ99LbL6StcxOQxUxj
3095926_B5,Canned Heat,The Road Song,Canned Heat,"Rock, Blues",Blues Rock,18,0.65,0.309,-13.091,0.0334,0.366,0.00191,0.0798,0.47,131.345,4,3:16,A Minor,8A,9,0,670H2lvo9lmweNCieYCOrx
